STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WT22,WV03,EXTRM
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-06-2001,8.5,1126,1125,0.28,0,0,77,83,71,230,210,0,23,28,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-06-2001,8.72,1240,1452,0.2,0,0,83,91,74,250,260,0,21.9,25.1,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-06-2001,5.14,1641,1650,0.35,0,0,81,92,70,290,310,0,36.9,40.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-06-2001,5.59,1419,1415,0,0,0,80,91,68,270,300,0,17.9,21,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-06-2001,8.05,1657,1711,0.37,0,0,81,92,70,260,260,0,38,44.1,1,,1,,,,1,,,1,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-06-2001,5.82,1501,1501,0,0,0,77,86,68,10,20,0,17,19.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-06-2001,7.61,1444,1138,0.4,0,0,78,85,71,80,80,0,19.9,23,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-06-2001,3.8,1747,1746,0,0,0,79,88,70,30,40,0,23.9,31.1,,,1,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-06-2001,4.25,1734,1737,0,0,0,80,90,69,100,110,0,14.1,15,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-06-2001,4.7,1606,1600,0.91,0,0,81,92,69,70,80,0,23,25.9,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-06-2001,6.71,1822,1820,0,0,0,78,86,69,310,310,0,17.9,21.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-06-2001,5.14,1416,1415,0.21,0,0,77,84,69,270,280,0,21,23,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-06-2001,3.58,1541,1544,0,0,0,78,88,67,80,70,0,19.9,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-06-2001,3.8,1727,1726,0,0,0,79,89,68,150,140,0,14.1,16.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-06-2001,5.59,1740,1740,0,0,0,80,90,69,120,120,0,19.9,23.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-06-2001,7.16,2045,2041,0.06,0,0,80,88,72,140,160,0,17.9,23,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-06-2001,4.7,1550,1550,0.01,0,0,78,83,72,140,140,0,12.1,14.1,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-06-2001,2.91,1010,1010,0.23,0,0,77,81,72,120,130,0,15,17,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-06-2001,5.82,1153,1154,0.01,0,0,80,88,71,140,140,0,19.9,21,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-07-2001,4.7,1458,1454,0,0,0,81,90,72,150,150,0,21.9,25.9,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-07-2001,4.03,1450,1433,0,0,0,81,92,70,140,140,0,15,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-07-2001,5.37,1745,1628,0,0,0,81,91,71,120,110,0,15,19.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-07-2001,2.91,1138,1138,0.05,0,0,81,88,73,330,340,0,17,19.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-07-2001,5.59,1850,1849,0.03,0,0,83,94,72,190,180,0,14.1,16.1,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-07-2001,6.04,1245,1308,0,0,0,83,93,73,290,310,0,15,17.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-07-2001,4.7,1643,1642,0,0,0,83,94,72,90,80,0,15,17,,,1,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-07-2001,4.92,1726,1727,0.08,0,0,84,94,74,140,140,0,21,23.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-07-2001,6.71,1440,1409,0,0,0,85,95,75,300,270,0,14.1,19.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-07-2001,8.28,1641,1632,0,0,0,84,94,74,190,230,0,19.9,25.1,1,,,,,,1,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-07-2001,8.28,1509,1508,0,0,0,84,95,73,230,230,0,23,28,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-07-2001,10.07,1731,1217,0,0,0,87,96,77,250,250,0,21,25.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-07-2001,8.72,1542,1541,2.17,0,0,85,95,74,330,330,0,23,30,1,,1,,,,1,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-07-2001,8.5,1135,1135,0.15,0,0,78,85,70,70,70,0,21,23.9,1,,,,,,1,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-07-2001,6.49,1515,1514,0,0,0,77,86,67,90,80,0,17.9,23.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-07-2001,8.05,1611,1455,0,0,0,77,86,67,80,80,0,21,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-07-2001,8.05,1515,1455,0,0,0,79,87,71,60,80,0,19.9,23,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-07-2001,4.03,1503,1501,0.52,0,0,80,90,70,150,150,0,17,19.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-07-2001,2.24,1540,1540,0,0,0,82,91,72,80,80,0,14.1,17,1,,1,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-07-2001,4.03,1735,1735,1.39,0,0,83,92,74,10,30,0,21.9,25.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-07-2001,6.49,1516,1515,0.01,0,0,78,85,71,80,80,0,17.9,21.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-07-2001,6.93,1537,1537,0.34,0,0,80,87,73,40,40,0,21,23,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-07-2001,7.61,1518,1513,0.13,0,0,81,89,72,200,200,0,25.9,33.1,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-07-2001,9.17,1217,1215,0.01,0,0,79,84,74,240,220,0,25.1,30,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-07-2001,6.04,2157,2154,0.75,0,0,82,91,72,320,320,0,19.9,23,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-07-2001,4.03,1528,1530,0.2,0,0,82,91,73,210,210,0,19.9,21.9,,,1,,,,1,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-07-2001,4.03,1628,1627,1.12,0,0,81,90,72,190,190,0,32,46.1,1,,1,,,,,,,1,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-07-2001,2.91,1814,1813,0,0,0,82,92,71,110,120,0,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-07-2001,3.8,1417,1417,0,0,0,83,93,72,290,280,0,13,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-07-2001,5.82,1313,1313,0.26,0,0,83,91,74,280,280,0,25.9,32,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",31-07-2001,5.59,940,938,1.1,0,0,80,87,72,80,80,0,23.9,30,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-08-2001,5.82,1446,1446,0.6,0,0,80,87,73,50,50,0,17.9,21.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-08-2001,6.49,1412,1404,0.05,0,0,78,84,71,110,110,0,17,19.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-08-2001,6.71,1152,1152,0.01,0,0,78,85,70,90,100,0,19.9,25.1,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-08-2001,4.47,1603,1950,0,0,0,78,88,68,80,150,0,14.1,15,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-08-2001,3.36,1503,1501,1.15,0,0,76,79,72,190,190,0,17.9,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-08-2001,4.25,1612,1612,0.15,0,0,81,90,71,250,240,0,29.1,33.1,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-08-2001,3.8,1558,1542,0,0,0,83,93,73,120,140,0,15,17,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-08-2001,5.59,2200,930,0,0,0,83,93,72,270,320,0,10.1,15,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-08-2001,5.82,1523,1625,0,0,0,83,93,73,270,300,0,14.1,17,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-08-2001,6.26,1915,1904,0,0,0,84,94,73,280,280,0,28,38,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-08-2001,4.7,1445,1446,0,0,0,83,92,73,270,270,0,23,28,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-08-2001,3.8,1727,1729,0.01,0,0,82,92,72,140,150,0,16.1,21,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-08-2001,4.47,2007,2006,0,0,0,83,93,72,170,170,0,13,15,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-08-2001,6.04,1533,1533,0.01,0,0,83,92,73,260,270,0,19.9,23,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-08-2001,4.92,1624,1623,0.17,0,0,81,87,74,100,100,0,16.1,17.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-08-2001,3.58,1457,1500,0,0,0,83,92,73,80,80,0,13,16.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-08-2001,4.47,1921,1921,0,0,0,85,94,75,200,200,0,21,25.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-08-2001,7.61,1903,1901,1.02,0,0,83,94,72,190,190,0,25.1,31.1,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-08-2001,5.14,1507,1558,0.02,0,0,82,91,72,270,300,0,15,17,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-08-2001,4.47,1353,1337,0,0,0,83,92,74,260,280,0,15,19.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-08-2001,4.47,1558,1557,0,0,0,83,93,72,90,80,0,16.1,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-08-2001,6.26,1707,1602,0,0,0,81,89,73,90,90,0,17.9,21.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-08-2001,4.47,1343,1606,0,0,0,79,88,70,100,100,0,16.1,17.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-08-2001,2.91,1221,1221,0,0,0,79,91,66,310,320,0,12.1,15,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-08-2001,5.59,1534,1516,0,0,0,81,89,72,90,80,0,16.1,19.9,1,,,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-08-2001,4.7,1437,1435,0,0,0,79,89,69,80,90,0,16.1,19.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-08-2001,4.25,1706,1636,0,0,0,81,92,69,150,150,0,12.1,14.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-08-2001,3.8,2230,2224,0.04,0,0,83,93,73,220,200,0,14.1,16.1,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-08-2001,2.91,1603,1523,0,0,0,82,93,71,130,110,0,14.1,17,1,,,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-08-2001,2.68,2103,2103,0.03,0,0,82,92,71,210,200,0,13,15,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",31-08-2001,4.92,1707,1706,0.32,0,0,82,93,71,190,200,0,23.9,28,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-09-2001,3.13,1454,1453,0.18,0,0,81,90,72,240,240,0,36,44.1,1,1,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-09-2001,2.46,1802,1802,0.56,0,0,81,90,71,230,240,0,17,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-09-2001,3.36,1530,1528,0.17,0,0,80,88,71,150,160,0,17,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-09-2001,2.68,1615,1614,0.57,0,0,82,91,72,120,110,0,19.9,23,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-09-2001,3.36,1617,1722,0.01,0,0,79,87,71,80,140,0,13,15,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-09-2001,2.46,1210,1209,0.83,0,0,79,86,71,100,90,0,25.9,30,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-09-2001,2.46,1431,1430,0.02,0,0,79,88,70,10,10,0,15,17,1,1,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-09-2001,4.92,1720,1720,0.03,0,0,79,87,71,70,80,0,21.9,25.1,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-09-2001,3.58,1426,1426,0.4,0,0,78,86,70,150,140,0,23,25.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-09-2001,4.25,1533,1527,0.11,0,0,79,86,71,120,110,0,16.1,19.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-09-2001,5.59,1805,1805,0.79,0,0,80,87,72,90,90,0,21.9,25.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-09-2001,8.28,2132,2132,5.43,0,0,76,82,70,80,80,0,30,34.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-09-2001,7.83,1421,1420,2.34,0,0,74,79,69,70,70,0,28,32,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-09-2001,16.33,2312,2313,1.9,0,0,71,73,68,60,60,0,33.1,40.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-09-2001,14.54,134,133,0.89,0,0,69,73,64,60,60,0,32,40,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-09-2001,4.92,1631,1641,0,0,0,69,80,57,90,120,0,13,15,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-09-2001,2.91,1712,1430,0,0,0,71,81,60,100,80,0,12.1,14.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-09-2001,3.8,1550,1549,0,0,0,74,83,64,80,80,0,15,17,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-09-2001,4.03,1717,1716,0,0,0,77,85,68,100,100,0,13,15,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-09-2001,4.03,1732,1732,0,0,0,80,88,71,90,90,0,10.1,12.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-09-2001,3.58,1735,1734,0,0,0,81,90,71,120,120,0,13,15,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-09-2001,2.91,1436,1432,0.47,0,0,80,89,70,20,40,0,21.9,25.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-09-2001,2.91,1410,1429,1.27,0,0,78,85,70,10,30,0,19.9,23,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-09-2001,3.8,1501,1500,0.05,0,0,78,86,70,280,280,0,25.9,32,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-09-2001,4.92,1828,1828,0.01,0,0,72,80,63,340,340,0,14.1,16.1,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-09-2001,2.91,1337,1059,0,0,0,68,75,60,330,360,0,8.9,12.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-09-2001,4.7,1411,1408,0,0,0,71,80,62,80,70,0,13,16.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-09-2001,5.82,1442,1415,0,0,0,71,80,62,60,70,0,15,17,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-09-2001,14.09,1224,1048,0,0,0,67,74,60,50,50,0,25.9,34.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-09-2001,9.84,1009,922,0,0,0,64,72,56,20,20,0,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-10-2001,5.82,1329,1409,0,0,0,62,72,51,20,60,0,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-10-2001,2.24,1625,1558,0,0,0,65,80,49,110,120,0,10.1,17,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-10-2001,3.13,1600,1556,0,0,0,67,81,52,110,100,0,13,15,1,,,,,,,,,,1,,,,1,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-10-2001,3.13,1611,1613,0,0,0,70,82,57,110,120,0,13,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-10-2001,3.58,1321,1328,0,0,0,73,85,61,110,90,0,15,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-10-2001,6.26,1401,1132,0.38,0,0,79,89,69,250,260,0,17,21,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-10-2001,10.51,1526,1052,0,0,0,66,72,60,50,50,0,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-10-2001,12.97,1525,1318,0,0,0,66,76,55,40,60,0,25.1,32,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-10-2001,13.65,1443,1442,0.09,0,0,70,78,61,80,90,0,28,32,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-10-2001,8.72,1320,1333,0.13,0,0,70,80,60,100,100,0,23,28,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-10-2001,7.38,1558,1556,0.11,0,0,74,83,65,120,130,0,21,25.1,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-10-2001,5.14,1508,1605,0,0,0,73,83,63,120,130,0,15,17,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-10-2001,7.83,1437,1436,0.01,0,0,74,81,67,190,200,0,17,21.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-10-2001,8.5,836,831,0.01,0,0,77,83,70,190,200,0,17,21.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-10-2001,8.5,1051,1123,0,0,0,72,84,59,60,60,0,21.9,25.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-10-2001,4.92,2301,2301,0,0,0,71,81,60,340,340,0,17.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-10-2001,6.93,40,28,0,0,0,55,65,44,350,350,0,16.1,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-10-2001,9.17,1611,1611,0,0,0,59,72,46,50,50,0,23,28,,,,,,,1,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-10-2001,8.5,1009,935,0,0,0,69,79,59,60,40,0,17,21.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-10-2001,5.14,1514,1513,0,0,0,71,80,61,70,70,0,17,19.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-10-2001,4.7,1554,1554,0,0,0,72,82,62,80,80,0,13,14.1,1,1,,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-10-2001,6.04,1602,1450,0,0,0,76,82,69,60,80,0,14.1,17,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-10-2001,4.7,1517,1516,0,0,0,77,83,70,90,90,0,10.1,12.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-10-2001,4.92,2329,2329,0.08,0,0,77,85,68,220,220,0,13,16.1,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-10-2001,9.17,902,902,0,0,0,75,87,63,270,280,0,17.9,23.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-10-2001,8.28,1214,1115,0,0,0,62,75,48,330,340,0,21,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-10-2001,8.05,1138,1137,0,0,0,53,64,42,310,310,0,21,28,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-10-2001,10.51,1315,1358,0,0,0,51,61,40,50,40,0,21,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-10-2001,10.07,1508,1508,0,0,0,56,68,43,70,70,0,21.9,25.9,,,,,,,,,,,,,,,,,,
